,8/12/2021 19:28:08,,Social & Community Coordinator,,United States,,CA,,San Jose,,"59,000.00",,USD,,"$59,000.00",,251-1000,,2-5,,,,Female,,Yes,,No,,"Asian (Original Peoples of the Far East, Southeast Asia, and the Indian subcontinent)",,"Health Insurance (Medical), Health Savings Account (HSA), Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Paid Leave, Vision Insurance",,No,,No,,No,,,,,
,8/12/2021 19:33:00,,Software Engineer,,United States,,California,,Lake Forest,,"177,000.00",,USD,,"$177,000.00",,11-50,,11-15,,,,Female,,No,,No,,"Latinx (Original Peoples of Cuba, Haiti, Mexico, South or Central America, or other Spanish Culture)",,"Bonus Structure (project based, profit sharing, etc.), Dental Insurance, Health Insurance (Medical), Health Savings Account (HSA), Life Insurance, Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.), Paternity Leave, Sick Leave, Stock Options, Vision Insurance, Work From Home",,Yes,,Yes,,No,,,,,
,8/12/2021 19:34:00,,Brand Manager,,Canada,,Quebec,,Montreal,,"83,500.00",,CAD,,"$61,230.97",,251-1000,,6-10,,42,,Female,,Yes,,No,,"Asian (Original Peoples of the Far East, Southeast Asia, and the Indian subcontinent)",,"Bonus Structure (project based, profit sharing, etc.), Dental Insurance, Flexible Work Hours, Health Insurance (Medical), Life Insurance, Maternity Leave, Paid Leave, Paternity Leave, Sick Leave, Vision Insurance, Work From Home",,No,,Yes,,Yes,,,,,
,8/12/2021 19:34:33,,Lead Producer,,United States,,Washington,,Seattle,,"140,000.00",,USD,,"$140,000.00",,11-50,,16+,,,,Female,,No,,No,,White (Original Peoples of Eastern Europe ),,"Bonus Structure (project based, profit sharing, etc.), Dental Insurance, Flexible Work Hours, Health Insurance (Medical), Life Insurance, Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Paid Leave, Paternity Leave, Sick Leave, Stock Options, Transit Support, Vision Insurance, Work From Home",,Yes,,Yes,,Yes,,,,,
,8/12/2021 19:38:14,,Narrative Producer,,United States,,California,,Los Angeles,,"106,000.00",,USD,,"$106,000.00",,11-50,,6-10,,,,Female,,No,,No,,White (Original Peoples of Eastern Europe ),,"Dental Insurance, Flexible Work Hours, Health Insurance (Medical), Life Insurance, Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Paid Leave, Sick Leave, Vision Insurance, Work From Home, This is a start-up and could be subject to change with bonus structure and other benefits in further years of company",,Yes,,Yes,,No,,,,Network and make allies of people who you can see who have a position similar to what you want for yourself! Find communities of those people where you can (discord),
,8/12/2021 19:41:16,,Level Designer,,United States,,Florida,,,,"36,000.00",,USD,,"$36,000.00",,11-50,,0-1,,40,,Male,,No,,No,,"Latinx (Original Peoples of Cuba, Haiti, Mexico, South or Central America, or other Spanish Culture)",,"Flexible Work Hours, Life Insurance, Retirement Savings Plan (RRSP, 401(k), etc.), Work From Home",,No,,Yes,,No,,"The company that I work for has had an excellent work-culture, just wish I could get paid better :/",,Do as many Game Jams as you can to break into the industry!,
,8/12/2021 19:41:52,,Senior Game Designer,,United States,,CA,,Irvine,,"175,000.00",,USD,,"$175,000.00",,1000+,,6-10,,,,Male,,No,,No,,"Latinx (Original Peoples of Cuba, Haiti, Mexico, South or Central America, or other Spanish Culture), White (Original Peoples of Eastern Europe )",,"Bonus Structure (project based, profit sharing, etc.), Dental Insurance, Flexible Work Hours, Health Insurance (Medical), Health Savings Account (HSA), Life Insurance, Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Paid Leave, Paternity Leave, Sick Leave, Stock Options, Vision Insurance, Work From Home",,Yes,,Yes,,Yes,,,,,
,8/12/2021 19:46:34,,Associate Producer,,United States,,California,,Petaluma,,"80,000.00",,USD,,"$80,000.00",,251-1000,,2-5,,41.66,,Female,,No,,No,,White (Original Peoples of Eastern Europe ),,"Bonus Structure (project based, profit sharing, etc.), Dental Insurance, Flexible Work Hours, Health Insurance (Medical), Health Savings Account (HSA), Life Insurance, Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Paid Leave, Paternity Leave, Sick Leave, Stock Options, Transit Support, Vision Insurance, Work From Home",,Yes,,Yes,,No,,,,Be polite to HR. ,
,8/12/2021 19:47:50,,Live Operations Monitoring Engineer,,United Kingdom,,LONDON,,London,,"25,500.00",,GBP,,"$30,709.52",,1000+,,2-5,,12.3,,Male,,,,No,,White passing gypsy. ,,"Bonus Structure (project based, profit sharing, etc.), Dental Insurance, Health Insurance (Medical), Life Insurance, Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Paid Leave, Paternity Leave, Transit Support, Vision Insurance, Work From Home, Gym access",,No,,Yes,,No,,,,,
,8/12/2021 19:49:12,,Senior QA Analyst,,United States,,TX,,Austin,,"57,500.00",,USD,,"$57,500.00",,251-1000,,2-5,,,,Female,,No,,No,,"Latinx (Original Peoples of Cuba, Haiti, Mexico, South or Central America, or other Spanish Culture), White (Original Peoples of Eastern Europe )",,"Bonus Structure (project based, profit sharing, etc.), Dental Insurance, Health Insurance (Medical), Health Savings Account (HSA), Life Insurance, Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.), Paid Leave, Paternity Leave, Sick Leave, Vision Insurance",,No,,Yes,,Yes,,,,,
,8/12/2021 19:50:21,,Senior Programmer 2,,United States,,Texas,,Austin,,"155,000.00",,USD,,"$155,000.00",,51-250,,11-15,,,,Male,,No,,No,,White (Original Peoples of Eastern Europe ),,"Dental Insurance, Flexible Work Hours, Health Insurance (Medical), Life Insurance, Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Paid Leave, Sick Leave, Vision Insurance, Work From Home",,Yes,,Yes,,Yes,,,,,
,8/12/2021 19:51:17,,Programmer,,China,,,,Shanghai,,"54,000.00",,CNY,,"$7,722.01",,1000+,,2-5,,,,Male,,No,,No,,African,,"Bonus Structure (project based, profit sharing, etc.), Dental Insurance, Health Insurance (Medical), Paid Leave, Sick Leave, Stock Options",,No,,Yes,,No,,,,,
,8/12/2021 19:51:49,,Associate Producer 1,,USA,,CA,,,,"52,000.00",,USD,,"$52,000.00",,51-250,,0-1,,25,,Nonbinary,,Yes,,No,,"Latinx (Original Peoples of Cuba, Haiti, Mexico, South or Central America, or other Spanish Culture), White (Original Peoples of Eastern Europe )",,"Dental Insurance, Flexible Work Hours, Life Insurance, Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.), Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Sick Leave, Vision Insurance, Work From Home",,No,,Yes,,No,,,,,
,8/12/2021 19:52:22,,Release Manager,,United States,,Texas,,Dallas,,"123,000.00",,USD,,"$123,000.00",,1000+,,11-15,,,,Male,,No,,No,,"Latinx (Original Peoples of Cuba, Haiti, Mexico, South or Central America, or other Spanish Culture), Native Hawaiian or Other Pacific Islander (Origins of Hawaii, Guam, Samoa, and other Pacific Islands)",,"Bonus Structure (project based, profit sharing, etc.), Dental Insurance, Flexible Work Hours, Health Insurance (Medical), Health Savings Account (HSA), Life Insurance, Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.), Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Paid Leave, Paternity Leave, Sick Leave, Stock Options, Vision Insurance, Work From Home",,Yes,,Yes,,Yes,,,,,
,8/12/2021 19:52:49,,Art Director,,United States,,ID,,Lewiston,,"150,000.00",,USD,,"$150,000.00",,1-10,,16+,,72,,Male,,No,,No,,White (Original Peoples of Eastern Europe ),,"Bonus Structure (project based, profit sharing, etc.), Dental Insurance, Flexible Work Hours, Health Insurance (Medical), Retirement Savings Plan (RRSP, 401(k), etc.), Sick Leave, Vision Insurance, Work From Home",,Yes,,No,,Yes,,,,,
,8/12/2021 19:54:39,,level designer,,canada,,quebec,,montreal,,"54,000.00",,CAD,,"$39,598.47",,51-250,,6-10,,,,male,,what is queer?,,No,,White (Original Peoples of Eastern Europe ),,"Dental Insurance, Flexible Work Hours, Health Insurance (Medical), Life Insurance, Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Sick Leave, Vision Insurance, Work From Home",,No,,Yes,,No,,,,,
,8/12/2021 19:54:58,,Gameplay Programmer,,Canada,,Quebec,,Quebec City,,"77,000.00",,CAD,,"$56,464.49",,251-1000,,6-10,,,,Male,,No,,No,,White (Original Peoples of Eastern Europe ),,"Bonus Structure (project based, profit sharing, etc.), Dental Insurance, Health Insurance (Medical), Health Savings Account (HSA), Life Insurance, Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Paid Leave, Sick Leave, Transit Support, Vision Insurance",,No,,Yes,,Yes,,,,,
,8/12/2021 19:57:39,,"Software Engineer, Lead",,Canada,,British Columbia,,Burnaby,,"130,000.00",,CAD,,"$95,329.65",,1000+,,11-15,,62.5,,Male,,Yes,,No,,"Latinx (Original Peoples of Cuba, Haiti, Mexico, South or Central America, or other Spanish Culture)",,"Dental Insurance, Health Insurance (Medical), Health Savings Account (HSA), Life Insurance, Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Paid Leave, Paternity Leave, Sick Leave, Work From Home",,Yes,,No,,Yes,,,,,
,8/12/2021 20:00:33,,Producer,,United States,,East Coast,,,,"88,000.00",,USD,,"$88,000.00",,51-250,,16+,,,,Female,,Yes,,Yes,,White (Original Peoples of Eastern Europe ),,"Dental Insurance, Flexible Work Hours, Health Insurance (Medical), Health Savings Account (HSA), Life Insurance, Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.), Paid Leave, Paternity Leave, Sick Leave, Vision Insurance, Work From Home",,No,,No,,Yes,,,,,
,8/12/2021 20:01:25,,Writer,,Canada,,QC,,Montréal,,"55,200.00",,CAD,,"$40,478.44",,251-1000,,2-5,,26,,Female,,Yes,,No,,White (Original Peoples of Eastern Europe ),,"Bonus Structure (project based, profit sharing, etc.), Dental Insurance, Flexible Work Hours, Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Paid Leave, Sick Leave, Work From Home, Free Company Games",,Yes,,Yes,,No,,,,,
,8/12/2021 20:01:51,,Community Manager,,United States,,Maryland,,Baltimore,,"70,000.00",,USD,,"$70,000.00",,251-1000,,2-5,,33.65,,Non-binary,,Yes,,No,,"Asian (Original Peoples of the Far East, Southeast Asia, and the Indian subcontinent)",,"Bonus Structure (project based, profit sharing, etc.), Dental Insurance, Flexible Work Hours, Health Insurance (Medical), Health Savings Account (HSA), Life Insurance, Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.), Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Paid Leave, Paternity Leave, Sick Leave, Stock Options, Transit Support, Vision Insurance, Work From Home",,Yes,,Yes,,No,,,,,
,8/12/2021 20:01:53,,"Game Designer, Senior",,USA,,East Coast,,,,"110,000.00",,USD,,"$110,000.00",,251-1000,,16+,,,,Male,,Yes,,No,,"Asian (Original Peoples of the Far East, Southeast Asia, and the Indian subcontinent), Black (Original Peoples of Africa and the Caribbean), Latinx (Original Peoples of Cuba, Haiti, Mexico, South or Central America, or other Spanish Culture), Native Hawaiian or Other Pacific Islander (Origins of Hawaii, Guam, Samoa, and other Pacific Islands), White (Original Peoples of Eastern Europe )",,"Dental Insurance, Flexible Work Hours, Health Insurance (Medical), Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.), Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Paid Leave, Sick Leave, Vision Insurance, Work From Home",,Yes,,No,,No,,,,,
,8/12/2021 20:03:45,,Producer (Licensing),,United States,,East Coast,,,,"90,000.00",,USD,,"$90,000.00",,1000+,,6-10,,,,Non-binary,,No,,No,,White (Original Peoples of Eastern Europe ),,"Bonus Structure (project based, profit sharing, etc.), Dental Insurance, Health Insurance (Medical), Health Savings Account (HSA), Life Insurance, Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.), Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Paid Leave, Paternity Leave, Sick Leave, Vision Insurance",,Yes,,Yes,,No,,,,,
,8/12/2021 20:07:00,,Dev Tester,,United States,,California,,Los Angeles,,"30,720.00",,USD,,"$30,720.00",,251-1000,,6-10,,16,,Male,,No,,No,,"Latinx (Original Peoples of Cuba, Haiti, Mexico, South or Central America, or other Spanish Culture)",,"Dental Insurance, Flexible Work Hours, Health Insurance (Medical), Maternity Leave, Paternity Leave, Sick Leave, Vision Insurance, Work From Home",,No,,No,,No,,The hourly rate and benefits are for contract position.,,"Communication is extremely important, network with people in the same position as yourself and positions that you are interested in. If you feel like you can help improve processes, bring it up in meetings; if you feel like what you are doing is not what you want, let your manager know so they can help you find something that is more what you are going for. It is never too late to try something new.",
,8/12/2021 20:10:13,,Customer Service Representative,,United States of America,,Texas,,Austin,,"37,690.00",,USD,,"$37,690.00",,1000+,,6-10,,18,,Female,,Yes,,Yes,,White (Original Peoples of Eastern Europe ),,"Bonus Structure (project based, profit sharing, etc.), Dental Insurance, Health Insurance (Medical), Life Insurance, Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Paid Leave, Sick Leave, Vision Insurance, Working from home, only during the pandemic.",,No,,No,,No,,,,,
,8/12/2021 20:11:40,,Game Designer II,,United States,,California,,Los Angeles,,"122,000.00",,USD,,"$122,000.00",,1000+,,6-10,,,,n/a,,No,,No,,Prefer to Not Disclose,,"Bonus Structure (project based, profit sharing, etc.), Dental Insurance, Flexible Work Hours, Health Insurance (Medical), Life Insurance, Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.), Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Paid Leave, Paternity Leave, Sick Leave, Vision Insurance, Free Lunch/Dinner",,No,,Yes,,No,,,,,
,8/12/2021 20:15:29,,3D Animator,,United States,,California,,Burbank,,"58,000.00",,USD,,"$58,000.00",,251-1000,,2-5,,27.9,,Male,,No,,No,,White (Original Peoples of Eastern Europe ),,"Bonus Structure (project based, profit sharing, etc.), Dental Insurance, Health Insurance (Medical), Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Paid Leave, Sick Leave, Vision Insurance, Work From Home, Unlimited PTO",,No,,No,,No,,"Job was based in-office in a different city, later became remote after moving.",,,
,8/12/2021 20:15:38,,Technical Artist,,Canada,,Manitoba,,Winnipeg,,"62,000.00",,CAD,,"$45,464.91",,51-250,,2-5,,29.8,,Male,,No,,No,,White (Original Peoples of Eastern Europe ),,"Bonus Structure (project based, profit sharing, etc.), Health Insurance (Medical), Life Insurance, Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Paid Leave, Paternity Leave, Sick Leave, Stock Options, Transit Support, Work From Home",,No,,Yes,,No,,,,Always negotiate. Ask for more if you feel it's a low offer. Unionize,
,8/12/2021 20:20:49,,Software Engineer,,United States,,Massachusetts,,Boston,,"150,000.00",,USD,,"$150,000.00",,51-250,,16+,,,,Female,,Yes,,No,,White (Original Peoples of Eastern Europe ),,"Dental Insurance, Flexible Work Hours, Health Insurance (Medical), Health Savings Account (HSA), Life Insurance, Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.), Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Paid Leave, Paternity Leave, Sick Leave, Stock Options, Transit Support, Vision Insurance, Work From Home",,Yes,,Yes,,No,,,,,
,8/12/2021 20:23:55,,Engineering Manager,,United States,,CA,,Los Angeles,,"201,000.00",,USD,,"$201,000.00",,1000+,,2-5,,,,Female,,Yes,,No,,"Asian (Original Peoples of the Far East, Southeast Asia, and the Indian subcontinent)",,"Bonus Structure (project based, profit sharing, etc.), Health Insurance (Medical), Health Savings Account (HSA), Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.), Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Paid Leave, Paternity Leave, Sick Leave, Transit Support, Vision Insurance",,Yes,,Yes,,Yes,,,,,
,8/12/2021 20:29:14,,Producer,,United States,,California,,Los Angeles,,"90,000.00",,USD,,"$90,000.00",,51-250,,11-15,,49,,Female,,Yes,,No,,"Asian (Original Peoples of the Far East, Southeast Asia, and the Indian subcontinent)",,"Dental Insurance, Health Insurance (Medical), Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Sick Leave, Vision Insurance",,No,,Yes,,Yes,,Previously salary was 47k. I was one of very few producers. I was offered this current salary after I gave notice that I was leaving for another company and they said they couldn't afford to lose a producer. I am staying with this salary until a replacement is found (2 months) and then moving immediately to my new position at a better company. My new salary will be 127k.,,"Don't feel tied down to a company out of ""loyalty"". If they offer you more like in my case, they could have been paying you that much this whole time. If you have a better offer, take it.",
